Evaporator Area,Condenser Area,Compressor Design Flow,Capacity,Outside Air Temperature,Success,Annual Operating Cost,Annualized Capital Cost,Annualized Capital Compressor Cost,Annualized Capital Evaporator Cost,Annualized Capital Condenser Cost,Total Annualized Cost,Total Equp Cost,Experimental Op Cost
110,25,135,100,28,TRUE,33508.30728,43186.33819,36661.21489,4068.786552,2456.33675,76694.64547,43186.33819,34178.47343
110,25,150,100,28,TRUE,35251.36057,46410.42166,39885.29836,4068.786552,2456.33675,81661.78223,46410.42166,35956.38778
110,20,15,100,28,FALSE,0,0,0,0,0,0,0,
110,20,30,100,28,FALSE,0,0,0,0,0,0,0,
110,20,45,100,28,TRUE,45824.69219,21655.05701,15223.33656,4068.786552,2362.9339,67479.7492,21655.05701,
110,20,60,100,28,TRUE,30112.94501,25594.60302,19162.88256,4068.786552,2362.9339,55707.54802,25594.60301,
110,20,75,100,28,TRUE,28397.69905,29339.80876,22908.08831,4068.786552,2362.9339,57737.5078,29339.80876,
110,20,90,100,28,TRUE,28951.45426,32937.08888,26505.36843,4068.786552,2362.9339,61888.54314,32937.08888,
110,20,105,100,28,TRUE,30234.66176,36415.83837,29984.11791,4068.786552,2362.9339,66650.50013,36415.83836,
110,20,120,100,28,TRUE,31810.09614,39796.23687,33364.51642,4068.786552,2362.9339,71606.33302,39796.23687,
110,20,135,100,28,TRUE,33508.30728,43092.93534,36661.21489,4068.786552,2362.9339,76601.24262,43092.93534,
110,20,150,100,28,TRUE,35251.36057,46317.01881,39885.29836,4068.786552,2362.9339,81568.37938,46317.01881,
100,85,15,100,28,FALSE,0,0,0,0,0,0,0,
100,85,30,100,28,FALSE,0,0,0,0,0,0,0,
100,85,45,100,28,TRUE,45824.69219,22724.86495,15223.33656,3888.19218,3613.336217,68549.55714,22724.86496,
100,85,60,100,28,TRUE,30112.94501,26664.41096,19162.88256,3888.19218,3613.336217,56777.35597,26664.41096,
100,85,75,100,28,TRUE,28397.69905,30409.6167,22908.08831,3888.19218,3613.336217,58807.31575,30409.61671,
100,85,90,100,28,TRUE,28951.45426,34006.89683,26505.36843,3888.19218,3613.336217,62958.35109,34006.89683,
100,85,105,100,28,TRUE,30234.66176,37485.64631,29984.11791,3888.19218,3613.336217,67720.30807,37485.64631,
100,85,120,100,28,TRUE,31810.09614,40866.04482,33364.51642,3888.19218,3613.336217,72676.14096,40866.04482,
100,85,135,100,28,TRUE,33508.30728,44162.74329,36661.21489,3888.19218,3613.336217,77671.05056,44162.74329,
100,85,150,100,28,TRUE,35251.36057,47386.82675,39885.29836,3888.19218,3613.336217,82638.18732,47386.82676,
100,80,15,100,28,FALSE,0,0,0,0,0,0,0,
100,80,30,100,28,FALSE,0,0,0,0,0,0,0,
100,80,45,100,28,TRUE,45824.69219,22632.04602,15223.33656,3888.19218,3520.517286,68456.73821,22632.04603,
100,80,60,100,28,TRUE,30112.94501,26571.59203,19162.88256,3888.19218,3520.517286,56684.53704,26571.59203,
100,80,75,100,28,TRUE,28397.69905,30316.79777,22908.08831,3888.19218,3520.517286,58714.49682,30316.79778,
100,80,90,100,28,TRUE,28951.45426,33914.0779,26505.36843,3888.19218,3520.517286,62865.53216,33914.0779,
100,80,105,100,28,TRUE,30234.66176,37392.82738,29984.11791,3888.19218,3520.517286,67627.48914,37392.82738,
100,80,120,100,28,TRUE,31810.09614,40773.22589,33364.51642,3888.19218,3520.517286,72583.32203,40773.22589,
100,80,135,100,28,TRUE,33508.30728,44069.92436,36661.21489,3888.19218,3520.517286,77578.23163,44069.92436,
100,80,150,100,28,TRUE,35251.36057,47294.00782,39885.29836,3888.19218,3520.517286,82545.36839,47294.00783,
100,75,15,100,28,FALSE,0,0,0,0,0,0,0,
100,75,30,100,28,FALSE,0,0,0,0,0,0,0,
100,75,45,100,28,TRUE,45824.69219,22538.56257,15223.33656,3888.19218,3427.033833,68363.25476,22538.56257,
100,75,60,100,28,TRUE,30112.94501,26478.10858,19162.88256,3888.19218,3427.033833,56591.05358,26478.10857,
100,75,75,100,28,TRUE,28397.69905,30223.31432,22908.08831,3888.19218,3427.033833,58621.01337,30223.31432,
100,75,90,100,28,TRUE,28951.45426,33820.59444,26505.36843,3888.19218,3427.033833,62772.04871,33820.59444,
100,75,105,100,28,TRUE,30234.66176,37299.34393,29984.11791,3888.19218,3427.033833,67534.00569,37299.34392,
100,75,120,100,28,TRUE,31810.09614,40679.74244,33364.51642,3888.19218,3427.033833,72489.83858,40679.74243,
100,75,135,100,28,TRUE,33508.30728,43976.4409,36661.21489,3888.19218,3427.033833,77484.74818,43976.4409,
100,75,150,100,28,TRUE,35251.36057,47200.52437,39885.29836,3888.19218,3427.033833,82451.88494,47200.52437,
100,70,15,100,28,FALSE,0,0,0,0,0,0,0,
100,70,30,100,28,FALSE,0,0,0,0,0,0,0,
100,70,45,100,28,TRUE,45824.69219,22444.37522,15223.33656,3888.19218,3332.846483,68269.06741,22444.37522,
100,70,60,100,28,TRUE,30112.94501,26383.92123,19162.88256,3888.19218,3332.846483,56496.86623,26383.92122,
100,70,75,100,28,TRUE,28397.69905,30129.12697,22908.08831,3888.19218,3332.846483,58526.82602,30129.12697,
100,70,90,100,28,TRUE,28951.45426,33726.40709,26505.36843,3888.19218,3332.846483,62677.86136,33726.40709,
100,70,105,100,28,TRUE,30234.66176,37205.15658,29984.11791,3888.19218,3332.846483,67439.81834,37205.15657,
100,70,120,100,28,TRUE,31810.09614,40585.55509,33364.51642,3888.19218,3332.846483,72395.65123,40585.55508,
100,70,135,100,28,TRUE,33508.30728,43882.25355,36661.21489,3888.19218,3332.846483,77390.56083,43882.25355,
100,70,150,100,28,TRUE,35251.36057,47106.33702,39885.29836,3888.19218,3332.846483,82357.69759,47106.33702,
100,65,15,100,28,FALSE,0,0,0,0,0,0,0,
100,65,30,100,28,FALSE,0,0,0,0,0,0,0,
100,65,45,100,28,TRUE,45824.69219,22349.44642,15223.33656,3888.19218,3237.917686,68174.13861,22349.44643,
100,65,60,100,28,TRUE,30112.94501,26288.99243,19162.88256,3888.19218,3237.917686,56401.93744,26288.99243,
100,65,75,100,28,TRUE,28397.69905,30034.19817,22908.08831,3888.19218,3237.917686,58431.89722,30034.19818,
100,65,90,100,28,TRUE,28951.45426,33631.4783,26505.36843,3888.19218,3237.917686,62582.93256,33631.4783,
100,65,105,100,28,TRUE,30234.66176,37110.22778,29984.11791,3888.19218,3237.917686,67344.88954,37110.22778,
100,65,120,100,28,TRUE,31810.09614,40490.62629,33364.51642,3888.19218,3237.917686,72300.72243,40490.62629,
100,65,135,100,28,TRUE,33508.30728,43787.32475,36661.21489,3888.19218,3237.917686,77295.63203,43787.32476,
100,65,150,100,28,TRUE,35251.36057,47011.40822,39885.29836,3888.19218,3237.917686,82262.76879,47011.40823,
100,60,15,100,28,FALSE,0,0,0,0,0,0,0,
100,60,30,100,28,FALSE,0,0,0,0,0,0,0,
100,60,45,100,28,TRUE,45824.69219,22253.74384,15223.33656,3888.19218,3142.215107,68078.43603,22253.74385,
100,60,60,100,28,TRUE,30112.94501,26193.28985,19162.88256,3888.19218,3142.215107,56306.23486,26193.28985,
100,60,75,100,28,TRUE,28397.69905,29938.49559,22908.08831,3888.19218,3142.215107,58336.19464,29938.4956,
100,60,90,100,28,TRUE,28951.45426,33535.77572,26505.36843,3888.19218,3142.215107,62487.22998,33535.77572,
100,60,105,100,28,TRUE,30234.66176,37014.5252,29984.11791,3888.19218,3142.215107,67249.18696,37014.5252,
100,60,120,100,28,TRUE,31810.09614,40394.92371,33364.51642,3888.19218,3142.215107,72205.01985,40394.92371,
100,60,135,100,28,TRUE,33508.30728,43691.62218,36661.21489,3888.19218,3142.215107,77199.92945,43691.62218,
100,60,150,100,28,TRUE,35251.36057,46915.70564,39885.29836,3888.19218,3142.215107,82167.06621,46915.70565,
100,55,15,100,28,FALSE,0,0,0,0,0,0,0,
100,55,30,100,28,FALSE,0,0,0,0,0,0,0,
100,55,45,100,28,TRUE,45824.69219,22157.24632,15223.33656,3888.19218,3045.717582,67981.93851,22157.24632,
100,55,60,100,28,TRUE,30112.94501,26096.79233,19162.88256,3888.19218,3045.717582,56209.73733,26096.79232,
100,55,75,100,28,TRUE,28397.69905,29841.99807,22908.08831,3888.19218,3045.717582,58239.69711,29841.99807,
100,55,90,100,28,TRUE,28951.45426,33439.27819,26505.36843,3888.19218,3045.717582,62390.73245,33439.27819,
100,55,105,100,28,TRUE,30234.66176,36918.02768,29984.11791,3888.19218,3045.717582,67152.68944,36918.02767,
100,55,120,100,28,TRUE,31810.09614,40298.42618,33364.51642,3888.19218,3045.717582,72108.52233,40298.42618,
100,55,135,100,28,TRUE,33508.30728,43595.12465,36661.21489,3888.19218,3045.717582,77103.43193,43595.12465,
100,55,150,100,28,TRUE,35251.36057,46819.20812,39885.29836,3888.19218,3045.717582,82070.56869,46819.20812,
100,50,15,100,28,FALSE,0,0,0,0,0,0,0,
100,50,30,100,28,FALSE,0,0,0,0,0,0,0,
100,50,45,100,28,TRUE,45824.69219,22059.95443,15223.33656,3888.19218,2948.425692,67884.64662,22059.95443,
100,50,60,100,28,TRUE,30112.94501,25999.50044,19162.88256,3888.19218,2948.425692,56112.44544,25999.50043,
100,50,75,100,28,TRUE,28397.69905,29744.70618,22908.08831,3888.19218,2948.425692,58142.40522,29744.70618,
100,50,90,100,28,TRUE,28951.45426,33341.9863,26505.36843,3888.19218,2948.425692,62293.44056,33341.9863,
100,50,105,100,28,TRUE,30234.66176,36820.73579,29984.11791,3888.19218,2948.425692,67055.39755,36820.73578,
100,50,120,100,28,TRUE,31810.09614,40201.13429,33364.51642,3888.19218,2948.425692,72011.23044,40201.13429,
100,50,135,100,28,TRUE,33508.30728,43497.83276,36661.21489,3888.19218,2948.425692,77006.14004,43497.83276,
100,50,150,100,28,TRUE,35251.36057,46721.91623,39885.29836,3888.19218,2948.425692,81973.2768,46721.91623,
100,45,15,100,28,FALSE,0,0,0,0,0,0,0,
100,45,30,100,28,FALSE,0,0,0,0,0,0,0,
100,45,45,100,28,TRUE,45824.69219,21961.90972,15223.33656,3888.19218,2850.38098,67786.60191,21961.90972,
100,45,60,100,28,TRUE,30112.94501,25901.45573,19162.88256,3888.19218,2850.38098,56014.40073,25901.45572,
100,45,75,100,28,TRUE,28397.69905,29646.66147,22908.08831,3888.19218,2850.38098,58044.36051,29646.66147,
100,45,90,100,28,TRUE,28951.45426,33243.94159,26505.36843,3888.19218,2850.38098,62195.39585,33243.94159,
100,45,105,100,28,TRUE,30234.66176,36722.69107,29984.11791,3888.19218,2850.38098,66957.35284,36722.69107,
100,45,120,100,28,TRUE,31810.09614,40103.08958,33364.51642,3888.19218,2850.38098,71913.18573,40103.08958,
100,45,135,100,28,TRUE,33508.30728,43399.78805,36661.21489,3888.19218,2850.38098,76908.09532,43399.78805,
100,45,150,100,28,TRUE,35251.36057,46623.87152,39885.29836,3888.19218,2850.38098,81875.23209,46623.87152,
100,40,15,100,28,FALSE,0,0,0,0,0,0,0,
100,40,30,100,28,FALSE,0,0,0,0,0,0,0,
100,40,45,100,28,TRUE,45824.69219,21863.23074,15223.33656,3888.19218,2751.702002,67687.92293,21863.23074,
100,40,60,100,28,TRUE,30112.94501,25802.77675,19162.88256,3888.19218,2751.702002,55915.72175,25802.77674,
100,40,75,100,28,TRUE,28397.69905,29547.98249,22908.08831,3888.19218,2751.702002,57945.68153,29547.98249,
100,40,90,100,28,TRUE,28951.45426,33145.26261,26505.36843,3888.19218,2751.702002,62096.71687,33145.26261,
100,40,105,100,28,TRUE,30234.66176,36624.0121,29984.11791,3888.19218,2751.702002,66858.67386,36624.01209,
100,40,120,100,28,TRUE,31810.09614,40004.4106,33364.51642,3888.19218,2751.702002,71814.50675,40004.4106,
100,40,135,100,28,TRUE,33508.30728,43301.10907,36661.21489,3888.19218,2751.702002,76809.41635,43301.10907,
100,40,150,100,28,TRUE,35251.36057,46525.19254,39885.29836,3888.19218,2751.702002,81776.55311,46525.19254,
100,35,15,100,28,FALSE,0,0,0,0,0,0,0,
100,35,30,100,28,FALSE,0,0,0,0,0,0,0,
100,35,45,100,28,TRUE,45824.69219,21764.18387,15223.33656,3888.19218,2652.655135,67588.87606,21764.18388,
100,35,60,100,28,TRUE,30112.94501,25703.72988,19162.88256,3888.19218,2652.655135,55816.67489,25703.72988,
100,35,75,100,28,TRUE,28397.69905,29448.93562,22908.08831,3888.19218,2652.655135,57846.63467,29448.93563,
100,35,90,100,28,TRUE,28951.45426,33046.21574,26505.36843,3888.19218,2652.655135,61997.67001,33046.21575,
100,35,105,100,28,TRUE,30234.66176,36524.96523,29984.11791,3888.19218,2652.655135,66759.62699,36524.96523,
100,35,120,100,28,TRUE,31810.09614,39905.36374,33364.51642,3888.19218,2652.655135,71715.45988,39905.36374,
100,35,135,100,28,TRUE,33508.30728,43202.0622,36661.21489,3888.19218,2652.655135,76710.36948,43202.06221,
100,35,150,100,28,TRUE,35251.36057,46426.14567,39885.29836,3888.19218,2652.655135,81677.50624,46426.14568,
100,30,15,100,28,FALSE,0,0,0,0,0,0,0,
100,30,30,100,28,FALSE,0,0,0,0,0,0,0,
100,30,45,100,28,TRUE,45824.69219,21665.33115,15223.33656,3888.19218,2553.802417,67490.02334,21665.33116,
100,30,60,100,28,TRUE,30112.94501,25604.87716,19162.88256,3888.19218,2553.802417,55717.82217,25604.87716,
100,30,75,100,28,TRUE,28397.69905,29350.0829,22908.08831,3888.19218,2553.802417,57747.78195,29350.08291,
100,30,90,100,28,TRUE,28951.45426,32947.36303,26505.36843,3888.19218,2553.802417,61898.81729,32947.36303,
100,30,105,100,28,TRUE,30234.66176,36426.11251,29984.11791,3888.19218,2553.802417,66660.77427,36426.11251,
100,30,120,100,28,TRUE,31810.09614,39806.51102,33364.51642,3888.19218,2553.802417,71616.60716,39806.51102,
100,30,135,100,28,TRUE,33508.30728,43103.20949,36661.21489,3888.19218,2553.802417,76611.51676,43103.20949,
100,30,150,100,28,TRUE,35251.36057,46327.29295,39885.29836,3888.19218,2553.802417,81578.65352,46327.29296,
100,25,15,100,28,FALSE,0,0,0,0,0,0,0,
100,25,30,100,28,FALSE,0,0,0,0,0,0,0,
100,25,45,100,28,TRUE,45824.69219,21567.86549,15223.33656,3888.19218,2456.33675,67392.55768,21567.86549,
100,25,60,100,28,TRUE,30112.94501,25507.41149,19162.88256,3888.19218,2456.33675,55620.3565,25507.41149,
100,25,75,100,28,TRUE,28397.69905,29252.61724,22908.08831,3888.19218,2456.33675,57650.31628,29252.61724,
100,25,90,100,28,TRUE,28951.45426,32849.89736,26505.36843,3888.19218,2456.33675,61801.35162,32849.89736,
100,25,105,100,28,TRUE,30234.66176,36328.64684,29984.11791,3888.19218,2456.33675,66563.30861,36328.64684,
100,25,120,100,28,TRUE,31810.09614,39709.04535,33364.51642,3888.19218,2456.33675,71519.14149,39709.04535,
100,25,135,100,28,TRUE,33508.30728,43005.74382,36661.21489,3888.19218,2456.33675,76514.05109,43005.74382,
100,25,150,100,28,TRUE,35251.36057,46229.82729,39885.29836,3888.19218,2456.33675,81481.18786,46229.82729,
100,20,15,100,28,FALSE,0,0,0,0,0,0,0,
100,20,30,100,28,FALSE,0,0,0,0,0,0,0,
100,20,45,100,28,TRUE,45824.69219,21474.46264,15223.33656,3888.19218,2362.9339,67299.15483,21474.46264,
100,20,60,100,28,TRUE,30112.94501,25414.00865,19162.88256,3888.19218,2362.9339,55526.95365,25414.00864,
100,20,75,100,28,TRUE,28397.69905,29159.21439,22908.08831,3888.19218,2362.9339,57556.91343,29159.21439,
100,20,90,100,28,TRUE,28951.45426,32756.49451,26505.36843,3888.19218,2362.9339,61707.94877,32756.49451,
100,20,105,100,28,TRUE,30234.66176,36235.24399,29984.11791,3888.19218,2362.9339,66469.90576,36235.24399,
100,20,120,100,28,TRUE,31810.09614,39615.6425,33364.51642,3888.19218,2362.9339,71425.73865,39615.6425,
100,20,135,100,28,TRUE,33508.30728,42912.34097,36661.21489,3888.19218,2362.9339,76420.64824,42912.34097,
100,20,150,100,28,TRUE,35251.36057,46136.42444,39885.29836,3888.19218,2362.9339,81387.78501,46136.42444,
90,85,15,100,28,FALSE,0,0,0,0,0,0,0,
90,85,30,100,28,FALSE,0,0,0,0,0,0,0,
90,85,45,100,28,TRUE,45824.69219,22542.20267,15223.33656,3705.5299,3613.336217,68366.89486,22542.20268,
90,85,60,100,28,TRUE,30112.94501,26481.74868,19162.88256,3705.5299,3613.336217,56594.69369,26481.74868,
90,85,75,100,28,TRUE,28397.69905,30226.95442,22908.08831,3705.5299,3613.336217,58624.65347,30226.95443,
90,85,90,100,28,TRUE,28951.45426,33824.23455,26505.36843,3705.5299,3613.336217,62775.68881,33824.23455,
90,85,105,100,28,TRUE,30234.66176,37302.98403,29984.11791,3705.5299,3613.336217,67537.64579,37302.98403,
90,85,120,100,28,TRUE,31810.09614,40683.38254,33364.51642,3705.5299,3613.336217,72493.47868,40683.38254,
90,85,135,100,28,TRUE,33508.30728,43980.08101,36661.21489,3705.5299,3613.336217,77488.38828,43980.08101,
90,85,150,100,28,TRUE,35251.36057,47204.16447,39885.29836,3705.5299,3613.336217,82455.52504,47204.16448,
90,80,15,100,28,FALSE,0,0,0,0,0,0,0,
90,80,30,100,28,FALSE,0,0,0,0,0,0,0,
90,80,45,100,28,TRUE,45824.69219,22449.38374,15223.33656,3705.5299,3520.517286,68274.07593,22449.38375,
90,80,60,100,28,TRUE,30112.94501,26388.92975,19162.88256,3705.5299,3520.517286,56501.87476,26388.92975,
90,80,75,100,28,TRUE,28397.69905,30134.13549,22908.08831,3705.5299,3520.517286,58531.83454,30134.1355,
90,80,90,100,28,TRUE,28951.45426,33731.41562,26505.36843,3705.5299,3520.517286,62682.86988,33731.41562,
90,80,105,100,28,TRUE,30234.66176,37210.1651,29984.11791,3705.5299,3520.517286,67444.82686,37210.1651,
90,80,120,100,28,TRUE,31810.09614,40590.56361,33364.51642,3705.5299,3520.517286,72400.65975,40590.56361,
90,80,135,100,28,TRUE,33508.30728,43887.26208,36661.21489,3705.5299,3520.517286,77395.56935,43887.26208,
90,80,150,100,28,TRUE,35251.36057,47111.34554,39885.29836,3705.5299,3520.517286,82362.70611,47111.34555,
90,75,15,100,28,FALSE,0,0,0,0,0,0,0,
90,75,30,100,28,FALSE,0,0,0,0,0,0,0,
90,75,45,100,28,TRUE,45824.69219,22355.90029,15223.33656,3705.5299,3427.033833,68180.59248,22355.90029,
90,75,60,100,28,TRUE,30112.94501,26295.4463,19162.88256,3705.5299,3427.033833,56408.3913,26295.44629,
90,75,75,100,28,TRUE,28397.69905,30040.65204,22908.08831,3705.5299,3427.033833,58438.35109,30040.65204,
90,75,90,100,28,TRUE,28951.45426,33637.93216,26505.36843,3705.5299,3427.033833,62589.38643,33637.93216,
90,75,105,100,28,TRUE,30234.66176,37116.68165,29984.11791,3705.5299,3427.033833,67351.34341,37116.68164,
90,75,120,100,28,TRUE,31810.09614,40497.08016,33364.51642,3705.5299,3427.033833,72307.1763,40497.08015,
90,75,135,100,28,TRUE,33508.30728,43793.77862,36661.21489,3705.5299,3427.033833,77302.0859,43793.77862,
90,75,150,100,28,TRUE,35251.36057,47017.86209,39885.29836,3705.5299,3427.033833,82269.22266,47017.86209,
90,70,15,100,28,FALSE,0,0,0,0,0,0,0,
90,70,30,100,28,FALSE,0,0,0,0,0,0,0,
90,70,45,100,28,TRUE,45824.69219,22261.71294,15223.33656,3705.5299,3332.846483,68086.40513,22261.71294,
90,70,60,100,28,TRUE,30112.94501,26201.25895,19162.88256,3705.5299,3332.846483,56314.20395,26201.25894,
90,70,75,100,28,TRUE,28397.69905,29946.46469,22908.08831,3705.5299,3332.846483,58344.16374,29946.46469,
90,70,90,100,28,TRUE,28951.45426,33543.74481,26505.36843,3705.5299,3332.846483,62495.19908,33543.74481,
90,70,105,100,28,TRUE,30234.66176,37022.4943,29984.11791,3705.5299,3332.846483,67257.15606,37022.49429,
90,70,120,100,28,TRUE,31810.09614,40402.89281,33364.51642,3705.5299,3332.846483,72212.98895,40402.8928,
90,70,135,100,28,TRUE,33508.30728,43699.59127,36661.21489,3705.5299,3332.846483,77207.89855,43699.59127,
90,70,150,100,28,TRUE,35251.36057,46923.67474,39885.29836,3705.5299,3332.846483,82175.03531,46923.67474,
90,65,15,100,28,FALSE,0,0,0,0,0,0,0,
90,65,30,100,28,FALSE,0,0,0,0,0,0,0,
90,65,45,100,28,TRUE,45824.69219,22166.78414,15223.33656,3705.5299,3237.917686,67991.47633,22166.78415,
90,65,60,100,28,TRUE,30112.94501,26106.33015,19162.88256,3705.5299,3237.917686,56219.27516,26106.33015,
90,65,75,100,28,TRUE,28397.69905,29851.53589,22908.08831,3705.5299,3237.917686,58249.23494,29851.5359,
90,65,90,100,28,TRUE,28951.45426,33448.81602,26505.36843,3705.5299,3237.917686,62400.27028,33448.81602,
90,65,105,100,28,TRUE,30234.66176,36927.5655,29984.11791,3705.5299,3237.917686,67162.22726,36927.5655,
90,65,120,100,28,TRUE,31810.09614,40307.96401,33364.51642,3705.5299,3237.917686,72118.06015,40307.96401,
90,65,135,100,28,TRUE,33508.30728,43604.66247,36661.21489,3705.5299,3237.917686,77112.96975,43604.66248,
90,65,150,100,28,TRUE,35251.36057,46828.74594,39885.29836,3705.5299,3237.917686,82080.10651,46828.74595,
90,60,15,100,28,FALSE,0,0,0,0,0,0,0,
90,60,30,100,28,FALSE,0,0,0,0,0,0,0,
90,60,45,100,28,TRUE,45824.69219,22071.08156,15223.33656,3705.5299,3142.215107,67895.77375,22071.08157,
90,60,60,100,28,TRUE,30112.94501,26010.62757,19162.88256,3705.5299,3142.215107,56123.57258,26010.62757,
90,60,75,100,28,TRUE,28397.69905,29755.83331,22908.08831,3705.5299,3142.215107,58153.53236,29755.83332,
90,60,90,100,28,TRUE,28951.45426,33353.11344,26505.36843,3705.5299,3142.215107,62304.5677,33353.11344,
90,60,105,100,28,TRUE,30234.66176,36831.86292,29984.11791,3705.5299,3142.215107,67066.52468,36831.86292,
90,60,120,100,28,TRUE,31810.09614,40212.26143,33364.51642,3705.5299,3142.215107,72022.35757,40212.26143,
90,60,135,100,28,TRUE,33508.30728,43508.9599,36661.21489,3705.5299,3142.215107,77017.26717,43508.9599,
90,60,150,100,28,TRUE,35251.36057,46733.04336,39885.29836,3705.5299,3142.215107,81984.40393,46733.04337,
90,55,15,100,28,FALSE,0,0,0,0,0,0,0,
90,55,30,100,28,FALSE,0,0,0,0,0,0,0,
90,55,45,100,28,TRUE,45824.69219,21974.58404,15223.33656,3705.5299,3045.717582,67799.27623,21974.58404,
90,55,60,100,28,TRUE,30112.94501,25914.13005,19162.88256,3705.5299,3045.717582,56027.07505,25914.13004,
90,55,75,100,28,TRUE,28397.69905,29659.33579,22908.08831,3705.5299,3045.717582,58057.03483,29659.33579,
90,55,90,100,28,TRUE,28951.45426,33256.61591,26505.36843,3705.5299,3045.717582,62208.07017,33256.61591,
90,55,105,100,28,TRUE,30234.66176,36735.3654,29984.11791,3705.5299,3045.717582,66970.02716,36735.36539,
90,55,120,100,28,TRUE,31810.09614,40115.7639,33364.51642,3705.5299,3045.717582,71925.86005,40115.7639,
90,55,135,100,28,TRUE,33508.30728,43412.46237,36661.21489,3705.5299,3045.717582,76920.76965,43412.46237,
90,55,150,100,28,TRUE,35251.36057,46636.54584,39885.29836,3705.5299,3045.717582,81887.90641,46636.54584,
90,50,15,100,28,FALSE,0,0,0,0,0,0,0,
90,50,30,100,28,FALSE,0,0,0,0,0,0,0,
90,50,45,100,28,TRUE,45824.69219,21877.29215,15223.33656,3705.5299,2948.425692,67701.98434,21877.29215,
90,50,60,100,28,TRUE,30112.94501,25816.83816,19162.88256,3705.5299,2948.425692,55929.78316,25816.83815,
90,50,75,100,28,TRUE,28397.69905,29562.0439,22908.08831,3705.5299,2948.425692,57959.74294,29562.0439,
90,50,90,100,28,TRUE,28951.45426,33159.32402,26505.36843,3705.5299,2948.425692,62110.77828,33159.32402,
90,50,105,100,28,TRUE,30234.66176,36638.07351,29984.11791,3705.5299,2948.425692,66872.73527,36638.0735,
90,50,120,100,28,TRUE,31810.09614,40018.47201,33364.51642,3705.5299,2948.425692,71828.56816,40018.47201,
90,50,135,100,28,TRUE,33508.30728,43315.17048,36661.21489,3705.5299,2948.425692,76823.47776,43315.17048,
90,50,150,100,28,TRUE,35251.36057,46539.25395,39885.29836,3705.5299,2948.425692,81790.61452,46539.25395,
90,45,15,100,28,FALSE,0,0,0,0,0,0,0,
90,45,30,100,28,FALSE,0,0,0,0,0,0,0,
90,45,45,100,28,TRUE,45824.69219,21779.24744,15223.33656,3705.5299,2850.38098,67603.93963,21779.24744,
90,45,60,100,28,TRUE,30112.94501,25718.79345,19162.88256,3705.5299,2850.38098,55831.73845,25718.79344,
90,45,75,100,28,TRUE,28397.69905,29463.99919,22908.08831,3705.5299,2850.38098,57861.69823,29463.99919,
90,45,90,100,28,TRUE,28951.45426,33061.27931,26505.36843,3705.5299,2850.38098,62012.73357,33061.27931,
90,45,105,100,28,TRUE,30234.66176,36540.02879,29984.11791,3705.5299,2850.38098,66774.69056,36540.02879,
90,45,120,100,28,TRUE,31810.09614,39920.4273,33364.51642,3705.5299,2850.38098,71730.52345,39920.4273,
90,45,135,100,28,TRUE,33508.30728,43217.12577,36661.21489,3705.5299,2850.38098,76725.43304,43217.12577,
90,45,150,100,28,TRUE,35251.36057,46441.20924,39885.29836,3705.5299,2850.38098,81692.56981,46441.20924,
90,40,15,100,28,FALSE,0,0,0,0,0,0,0,
90,40,30,100,28,FALSE,0,0,0,0,0,0,0,
90,40,45,100,28,TRUE,45824.69219,21680.56846,15223.33656,3705.5299,2751.702002,67505.26065,21680.56846,
90,40,60,100,28,TRUE,30112.94501,25620.11447,19162.88256,3705.5299,2751.702002,55733.05947,25620.11446,
90,40,75,100,28,TRUE,28397.69905,29365.32021,22908.08831,3705.5299,2751.702002,57763.01925,29365.32021,
90,40,90,100,28,TRUE,28951.45426,32962.60033,26505.36843,3705.5299,2751.702002,61914.05459,32962.60033,
90,40,105,100,28,TRUE,30234.66176,36441.34982,29984.11791,3705.5299,2751.702002,66676.01158,36441.34981,
90,40,120,100,28,TRUE,31810.09614,39821.74832,33364.51642,3705.5299,2751.702002,71631.84447,39821.74832,
90,40,135,100,28,TRUE,33508.30728,43118.44679,36661.21489,3705.5299,2751.702002,76626.75407,43118.44679,
90,40,150,100,28,TRUE,35251.36057,46342.53026,39885.29836,3705.5299,2751.702002,81593.89083,46342.53026,
90,35,15,100,28,FALSE,0,0,0,0,0,0,0,
90,35,30,100,28,FALSE,0,0,0,0,0,0,0,
90,35,45,100,28,TRUE,45824.69219,21581.52159,15223.33656,3705.5299,2652.655135,67406.21378,21581.5216,
90,35,60,100,28,TRUE,30112.94501,25521.0676,19162.88256,3705.5299,2652.655135,55634.01261,25521.0676,
90,35,75,100,28,TRUE,28397.69905,29266.27334,22908.08831,3705.5299,2652.655135,57663.97239,29266.27335,
90,35,90,100,28,TRUE,28951.45426,32863.55346,26505.36843,3705.5299,2652.655135,61815.00773,32863.55347,
90,35,105,100,28,TRUE,30234.66176,36342.30295,29984.11791,3705.5299,2652.655135,66576.96471,36342.30295,
90,35,120,100,28,TRUE,31810.09614,39722.70146,33364.51642,3705.5299,2652.655135,71532.7976,39722.70146,
90,35,135,100,28,TRUE,33508.30728,43019.39992,36661.21489,3705.5299,2652.655135,76527.7072,43019.39993,
90,35,150,100,28,TRUE,35251.36057,46243.48339,39885.29836,3705.5299,2652.655135,81494.84396,46243.4834,
90,30,15,100,28,FALSE,0,0,0,0,0,0,0,
90,30,30,100,28,FALSE,0,0,0,0,0,0,0,
